Date,Hang Seng Index,SSE Composite Index,ASX All Ordinaries,India S&P BSE SENSEX,TOPIX,KOSPI Composite Index,Taiwan TAIEX,FTSE Bursa Malaysia KLCI,FTSE Straits Times Index,Philippines PSE PSEi,NEW ZEALAND NZX 50(CAP),Thailand SET,Euro STOXX,FTSE 100,France CAC 40,Germany DAX (TR),FTSE MIB,Belgium BEL-20,Ireland ISEQ Overall,Netherlands AEX,Norway OSE OBX TR,Spain IBEX 35,OMX Stockholm 30,Switzerland SMI (PR),Austria ATX,OMX Copenhagen 20,OMX Helsinki 25,Portugal PSI 20,Russia RTS,Czech Republic PX - 50,Hungary BUX,Poland WIG,Turkey BIST 100,S&P 500,DJ Industrial Average,Colombia IGBC,Canada S&P/TSX Composite,Brazil Bovespa Index,Mexico IPC,Israel TA-125,Saudi Arabia All Share (TASI),FTSE JSE All Share,Abu Dhabi Securities Exchange
20170317,24309.93,3237.447,5840.8,29648.99,1565.85,2164.58,9908.69,1745.197704,3169.38,7345.02,3388.66,1560.98,368.33,7424.96,5029.24,12095.24,20074.28,3799.86,6714.74,516.24,632.98,10245.8,1584.9698,8698.53,2841.55,912.9544,3814.2998,4613.88,1111.89,980.79,32778,60440.57,90491.39,2378.25,20914.621,9915.11,15490.49,64209.938,48593.44,1272.48,6921.6,52550.99,4424.93
20170320,24501.99,3250.808,5820.5,29518.74,1565.85,2157.01,9912.97,1749.407117,3165.7,7316.57,3335.37,1563.54,367.25,7429.81,5012.16,12052.9,19968.55,3791.12,6733.22,515.09,632.61,10214,1583.2539,8695.04,2845.48,914.0182,3825.5115,4631.48,1121.4,979.81,32357.88,60151.62,90902.11,2373.47,20905.86,9915.11,15442.32,64884.266,48593.44,1271.12,6919.25,52753.56,4457.75
20170321,24593.12,3261.6108,5819.5,29485.45,1563.42,2178.38,9972.49,1754.673868,3158.57,7323.31,3348.84,1568.78,365.73,7378.34,5002.43,11962.13,19918.84,3759.44,6660.32,513.59,632.42,10211.9,1570.877,8614.86,2825.14,902.121,3772.381,4635.88,1121.63,982.72,32044.13,59452.75,90606.46,2344.02,20668.01,9981.66,15313.13,62980.37,48589.05,1263.38,6912.78,52753.56,4512.82
20170322,24320.41,3245.2197,5732,29167.68,1530.2,2168.3,9922.66,1748.298388,3118.19,7254.93,3337.16,1566.66,364.55,7324.72,4994.7,11904.12,19953.44,3730.01,6591.81,509.52,623.89,10229.3,1562.9613,8567.88,2799.28,896.7178,3756.4712,4619.64,1123.17,978.91,31827.13,58749.94,89809.09,2348.45,20661.3,10052.15,15348.46,63521.336,48487.3,1264.16,6832.3,52096.71,4481.89
20170323,24327.7,3248.5496,5754,29332.16,1530.41,2172.72,9930.74,1746.99979,3126.93,7301.03,3331.38,1568.72,367.84,7340.71,5032.76,12039.68,20167.49,3763.1,6641.65,512.62,623.29,10324.9,1581.2849,8628.64,2823.05,904.3008,3787.8284,4667.63,1124.35,980.76,32127.89,59093.68,89764.11,2345.96,20656.58,10095.81,15433.61,63530.785,48676.91,1266.08,6878.68,52027.98,4495.28
20170324,24358.27,3269.445,5796.1,29421.4,1543.92,2168.95,9902.98,1745.748638,3142.9,7269.62,3336.7,1573.51,367.76,7336.82,5020.9,12064.27,20188.02,3747.43,6612.34,511.53,622.48,10309.4,1579.6985,8613.64,2829.43,904.2218,3772.9346,4688,1124.66,982.53,32097.09,59069.56,90382.71,2343.98,20596.72,10070.13,15442.67,63853.773,49083.85,1266.08,6878.68,51816.31,4495.28
20170327,24193.7,3266.955,5789.2,29237.15,1524.39,2155.66,9876.77,1744.951418,3126.88,7245.97,3331.46,1570.5,366.78,7293.5,5017.43,11996.07,20124.19,3739.54,6562.15,509.32,609.92,10302.9,1574.5107,8594.54,2799.12,902.68,3759.1526,4720.33,1114.66,979.45,31876.22,58338.9,89695.05,2341.59,20550.98,10072.43,15506.22,64308.39,49312.99,1247.14,6852.13,51724.92,4465.28
20170328,24345.87,3252.948,5860.4,29409.52,1544.83,2163.31,9876.45,1754.420581,3157.82,7331.46,3332.64,1576.72,369.84,7343.42,5046.2,12149.42,20330.42,3768.85,6586.51,512.15,615.98,10389,1580.0886,8597.02,2806.8,907.6468,3768.0276,4850.65,1125.58,983.22,32294.03,58938.76,90181.73,2358.57,20701.5,10147.67,15598.57,64640.45,49339.24,1254.22,6872.77,52309.23,4469.66
20170329,24392.05,3241.3145,5910.7,29531.43,1542.07,2166.98,9856.25,1750.41043,3184.57,7324,3362.35,1574.97,370.66,7373.72,5069.04,12203,20276.8,3787.54,6577.03,513.58,617.26,10367.6,1584.4303,8661.53,2836.65,907.8905,3776.4204,4888.17,1124.91,982.71,32232.95,58709.72,89269.72,2361.13,20659.32,10153.43,15657.63,65528.29,49036.52,1252.73,6948.96,52444.78,4435.85
20170330,24301.09,3210.2368,5931.8,29647.42,1527.59,2164.64,9848.15,1749.246031,3173.24,7332.59,3376.38,1579.88,371.97,7369.52,5089.64,12256.43,20367.75,3795.27,6616.98,515.73,622.73,10405.9,1583.8822,8704.39,2848.53,911.9529,3778.0955,4980.57,1137.26,983.67,32144.67,58527.2,89282.25,2368.06,20728.49,10189.17,15578.76,65265.98,48863.3,1251.54,7001.63,52261.18,4443.53
20170331,24111.59,3222.5142,5903.8,29620.5,1512.6,2160.23,9811.52,1740.086676,3175.11,7311.72,3388.9,1575.11,373.88,7322.92,5122.51,12312.87,20492.94,3817.02,6658.58,516.54,618.27,10462.9,1587.6263,8658.89,2828.79,915.5132,3789.1433,5007.85,1113.76,981.15,31634.26,57911.31,88947.4,2362.72,20663.22,10150.68,15547.75,64984.066,48541.56,1251.54,7001.63,52056.06,4443.53
20170403,24261.48,3222.5142,5909.7,29910.22,1517.03,2167.51,9811.52,1745.487262,3187.51,7341.65,3402.2,1580.86,371.39,7282.69,5085.91,12257.2,20242.88,3800.44,6611.27,513.45,622.46,10325.3,1571.4089,8633.86,2844.9,908.2609,3780.8723,4968,1122.98,985.2,31788.4,58636.31,88669.47,2358.84,20650.21,10174,15584.4,65211.477,48819.07,1252.13,6967.98,52457.76,4466.64
20170404,24261.48,3222.5142,5895.8,29910.22,1504.54,2161.1,9811.52,1747.189856,3179.06,7446.49,3410.33,1583.82,372.23,7321.82,5101.13,12282.34,20257.1,3805.12,6621.41,514.05,617.05,10361.2,1567.3035,8646.99,2860.18,924.1494,3789.098,4956.46,1135.98,981.03,31951.94,59015.12,88612.55,2360.16,20689.24,10180.72,15669.07,65768.914,49342.77,1253.97,6986.19,52660.74,4548.87
20170405,24400.8,3270.3054,5915.9,29974.24,1504.66,2160.85,9949.48,1744.671888,3176.55,7584.21,3419.99,1582.12,371.74,7331.68,5091.85,12217.54,20253.37,3808.75,6650.63,514.89,623.29,10402.7,1558.5562,8640.51,2885.13,925.7362,3761.7214,4979.91,1152.49,980.78,32405.13,59369.66,89037.45,2352.95,20648.15,10194.35,15642.99,64774.766,49207.61,1268.18,7050.91,52990.08,4640.74
20170406,24273.72,3281.0046,5897.3,29927.34,1480.18,2152.75,9897.8,1739.563721,3175.59,7565.32,3431.51,1582.12,373.28,7303.2,5121.44,12230.89,20296.97,3820.8,6679.52,516.3,622.02,10518.9,1564.052,8638.37,2897.08,922.7853,3779.9702,4999.09,1148.75,979.97,32553.53,59406.36,88679.04,2357.49,20662.951,10185.06,15697.18,64222.723,49012.42,1262.25,7075.57,52918.42,4615.23
20170407,24267.3,3286.616,5902.6,29706.61,1489.77,2151.73,9873.37,1741.715971,3177.27,7583.75,3409.96,1583.53,373.87,7349.37,5135.28,12225.06,20300.06,3819.44,6712.28,518.7,622.47,10529,1569.6709,8640.91,2908.74,919.3815,3786.834,4980.52,1113.45,984.05,32600.34,59287.92,88497.33,2355.54,20656.1,10175.87,15667.13,64593.105,49343.64,1262.25,7075.57,52853.36,4615.23
20170410,24262.18,3269.3926,5948.9,29575.74,1499.65,2133.32,9882.54,1739.519456,3181.45,7617.91,3407.66,1581.19,372.71,7348.94,5107.45,12200.52,20202.05,3822.08,6750.78,519.16,624.61,10437.7,1572.4681,8616.68,2910.5,927.7543,3797.7651,4963.8,1084.26,988.83,32468.3,59112.38,91240.45,2357.16,20658.02,10234.51,15730.79,64649.816,49540.26,1258.9,7062.17,53139.96,4571.67
20170411,24088.46,3288.9658,5964.6,29788.35,1495.1,2123.85,9832.42,1735.836615,3174.75,7601.4,3414.96,1582.78,371.46,7365.5,5101.86,12139.35,20109.06,3807.6,6716.26,518.4,622.99,10416.3,1570.9126,8641.55,2886.35,927.8776,3779.5745,4966.73,1091.08,992.95,32199.15,58510.03,90904.49,2353.78,20651.3,10228.4,15727.11,64359.79,49637.93,1258.9,7036.36,53535.16,4562.99
20170412,24313.5,3273.83,5968.9,29643.48,1479.54,2128.91,9817.68,1744.082914,3186.01,7629.64,3413.63,1589.5,371.48,7348.99,5101.11,12154.7,20004.93,3807.72,6747.68,517.81,626.32,10360.5,1575.0177,8663.77,2879.31,934.6146,3811.9587,4979.35,1078.72,983.61,32409.94,58377.92,90952.16,2344.93,20591.861,10250.56,15648.4,63891.676,48955.82,1258.56,7099.13,53551.31,4555.06
20170413,24261.66,3275.9602,5925.9,29461.45,1468.31,2148.61,9836.68,1738.182533,3169.24,7629.64,3403.39,1589.5,369.75,7327.59,5071.1,12109,19773.68,3790.76,6692.27,515.77,626.32,10326.1,1572.8123,8629.02,2861.19,934.6146,3813.4182,4962.62,1089.39,976.52,32622.4,58695.36,89870.68,2328.95,20453.25,10250.56,15535.48,62826.28,48955.82,1244.78,7076.92,53510.22,4518.14
20170414,24261.66,3246.067,5925.9,29461.45,1459.07,2134.88,9732.93,1730.988057,3169.24,7629.64,3403.39,1589.5,369.75,7327.59,5071.1,12109,19773.68,3790.76,6692.27,515.77,626.32,10326.1,1572.8123,8629.02,2861.19,934.6146,3813.4182,4962.62,1073.15,976.52,32622.4,58695.36,90063.69,2328.95,20453.25,10250.56,15535.48,62826.28,48955.82,1244.78,7076.92,53510.22,4518.14
20170417,24261.66,3222.1672,5925.9,29413.66,1465.69,2145.76,9716.4,1733.92783,3138.3,7588.53,3403.39,1575.91,369.75,7327.59,5071.1,12109,19773.68,3790.76,6692.27,515.77,626.32,10326.1,1572.8123,8629.02,2861.19,934.6146,3813.4182,4962.62,1094.27,976.52,32622.4,58695.36,90653.8,2349.01,20636.92,10191.89,15684.89,64334.93,49011.56,1244.78,7011.73,53510.22,4544.57
20170418,23924.54,3196.7134,5868.7,29319.1,1471.53,2148.46,9746.56,1740.595888,3137.54,7588.98,3405.18,1574.42,365.68,7147.5,4990.25,12000.44,19442.71,3745.95,6674.84,509.73,615.08,10264.5,1557.2083,8529.28,2830.01,923.0852,3779.7632,4927.06,1077.21,968.06,32521.58,58762.99,91373.78,2342.19,20523.28,10185.33,15622.57,64158.844,48762.53,1245.64,6942.38,52672.75,4494.31
20170419,23825.88,3170.6868,5839.9,29336.57,1471.42,2138.4,9639.94,1738.946323,3126.28,7522.98,3398.08,1567.19,367.33,7114.36,5003.73,12016.45,19824.61,3770.43,6701.4,511.28,611.53,10370.3,1565.7306,8532.27,2838.93,929.2254,3774.649,4934,1068.55,967.54,32688.09,59515.17,90804.13,2338.17,20404.49,10123.06,15552.88,63406.97,48873.84,1255.42,6948.06,52545.12,4531.63
20170420,24056.98,3172.1003,5854.4,29422.39,1472.81,2149.15,9632.69,1741.608423,3137.88,7563.45,3383.74,1566.28,369.16,7118.54,5077.91,12027.32,19849.44,3770.28,6717.56,511.72,611.92,10372.5,1568.739,8557.87,2851.03,935.1453,3816.3743,4906.62,1083.35,975.19,32955.02,59700.07,92039.38,2355.84,20578.709,10121.75,15625.56,63760.62,49144.96,1258.82,6899,52496.62,4521.63
20170421,24042.02,3173.1511,5885.6,29365.3,1488.58,2165.04,9717.41,1756.045548,3139.83,7578.16,3388.05,1570.02,368.84,7114.55,5059.2,12048.57,19741.75,3770.45,6739.31,512.19,611.29,10377,1573.2452,8553.99,2851.63,927.4667,3802.2712,4876.43,1084.17,977.87,32969.44,59285.57,92423.93,2348.69,20547.76,10101.37,15614.48,63760.62,48967.83,1258.82,6899,52194.59,4521.63
20170424,24139.48,3129.5313,5900.7,29655.84,1503.19,2173.74,9717.95,1756.045548,3144.03,7588.88,3400.16,1564.66,382.15,7264.68,5268.85,12454.98,20684.41,3887.87,6946.55,523.73,619.05,10766.8,1609.2678,8711.32,2939.73,938.8704,3889.674,4997.54,1116.58,992.52,33226.46,60061.41,93802.81,2374.15,20763.89,10137.13,15712.46,64389.016,49413.26,1265.44,6977.54,52921.41,4530.81
20170425,24455.94,3134.5674,5900.7,29943.24,1519.21,2196.85,9841.71,1765.803376,3163.93,7700.46,3400.16,1562.27,382.97,7275.64,5277.88,12467.04,20805.52,3889.69,6918.69,524.05,625.81,10783.1,1617.0475,8775.24,2948.31,944.8245,3930.8718,5046.16,1120.89,992.98,33519.07,61182.78,94634.91,2388.61,20996.121,10173.3,15745.19,65148.348,49808.05,1267.42,6915.89,53257.44,4564.63
20170426,24578.43,3140.8472,5936.8,30133.35,1537.41,2207.84,9856.45,1768.917697,3173.76,7726.45,3452.98,1567.47,383.26,7288.72,5287.88,12472.8,20836.51,3890.83,6921.03,524.46,625.48,10763.4,1620.2802,8830.29,2974.66,954.398,3954.9905,5054.95,1119.11,998.74,33198.93,61699.64,94522.34,2387.45,20975.09,10213.74,15649.54,64861.92,49565.16,1274.66,6917.03,53680.69,4541.04
20170427,24698.48,3152.187,5944.4,30029.74,1536.67,2209.46,9860.62,1767.924564,3171.36,7661.01,3462.15,1566.77,381.63,7237.17,5271.7,12443.79,20597.34,3882.69,6878.02,521.89,625.48,10683.9,1616.5803,8844.78,2962.47,964.4592,3950.323,5041.96,1106.92,1002.12,32959.62,61731.8,94282.48,2388.77,20981.33,10109.05,15506.47,64676.55,49440.96,1271.4,6945.74,53680.69,4512.91
20170428,24615.13,3154.6584,5947.6,29918.4,1531.8,2205.44,9872,1768.05873,3175.44,7661.01,3473.51,1566.32,381.35,7203.94,5267.33,12438.01,20609.16,3875.53,6860.78,521.13,623.66,10715.8,1626.9943,8812.67,3010.18,968.5726,3930.0303,5033.66,1114.43,1007.87,32956.3,61644.56,94655.31,2384.2,20940.51,10198.39,15586.13,65403.246,49261.33,1271.4,6945.74,53817.31,4512.91
20170501,24615.13,3154.6584,5976.4,29918.4,1539.77,2205.44,9872,1768.05873,3175.44,7661.01,3475.14,1566.32,381.35,7203.94,5267.33,12438.01,20609.16,3875.53,6860.78,521.13,623.66,10715.8,1626.9943,8812.67,3010.18,964.5321,3930.0303,5033.66,1114.43,1007.87,32956.3,61644.56,94655.31,2388.33,20913.46,10198.39,15575.63,65403.246,49261.33,1265.22,7003.73,53817.31,4558.09
20170502,24696.13,3143.7122,5971.4,29921.18,1550.3,2219.67,9941.27,1778.4656,3211.11,7703.1,3494.1,1564.12,383.88,7250.05,5304.15,12507.9,20733.25,3909.88,6979.36,525.48,630.37,10820.3,1636.5079,8868.56,3012.58,969.0586,3975.2434,5118.02,1120.22,1001.98,32902.62,62066.66,94355.91,2391.17,20949.89,10210.63,15619.65,66721.75,49588.84,1265.22,7012.81,53915.64,4552.88
20170503,24696.13,3135.346,5919.9,29894.8,1550.3,2219.67,9955.33,1772.505757,3237.81,7682.26,3486.26,1564.12,384.09,7234.53,5301,12527.84,20759.31,3932.86,6989.14,525.2,629.14,10837,1633.9868,8891.89,2997.41,981.9166,3956.3572,5144.84,1096.35,996.29,32077.72,62066.66,93862.74,2388.13,20957.9,10202.49,15543.14,66093.78,49099.98,1271.76,6967.71,53586.63,4581.26
20170504,24683.88,3127.3687,5904.5,30126.21,1550.3,2241.24,9967.64,1758.673726,3228.62,7755.75,3473.35,1573.05,388.76,7248.1,5372.42,12647.78,21169.92,4003.66,7065.94,528.44,625.68,11012.9,1638.3312,8980.02,3036.1,984.4317,3981.2012,5235.5,1081.22,1001.75,32289.85,61862.8,93038.49,2389.52,20951.47,10248.7,15396.7,64862.605,48998.11,1275.65,6924.08,53406.31,4617.16
20170505,24476.35,3103.0378,5863.8,29858.8,1550.3,2241.24,9899.94,1762.741117,3229.73,7841.99,3467.27,1569.02,392.06,7297.43,5432.4,12716.89,21483.86,4037.94,7146.76,533.27,636.74,11135.4,1642.0386,9016.66,3068.28,990.9199,4008.974,5254.81,1085.68,1005.94,32864.04,61831.4,93928.39,2399.29,21006.94,10308.32,15582.04,65709.734,49485.67,1275.65,6924.08,53579.01,4617.16
20170508,24577.91,3078.6128,5897.8,29926.15,1585.86,2292.76,9937.25,1768.150375,3236.98,7962.33,3495.19,1568.02,390.46,7300.86,5382.95,12694.55,21428.1,4037.23,7105.86,534.31,639.75,11096.3,1639.4938,9039.61,3066.64,989.4662,3989.4744,5232.5,1085.68,1005.94,32844.67,61687.05,93832.7,2399.38,21012.281,10440.97,15652.08,65526.047,49505.86,1289.8,6864.54,53696.37,4578.22
20170509,24889.03,3080.5269,5874.5,29933.25,1581.77,2292.76,9915.48,1766.55966,3249.97,7923.5,3488.44,1560.31,391.24,7342.21,5398.01,12749.12,21486.95,4036.8,7140.56,536.26,646.78,11049.2,1653.1082,9113.83,3086.2,981.7046,4007.949,5254.52,1085.68,1010.96,33509.99,62336.39,95323.38,2396.92,20975.78,10478.63,15569.2,66277.67,49939.47,1297.3,6918.82,54172.76,4584.65
20170510,25015.42,3052.785,5911.1,30248.17,1585.19,2270.12,9968.32,1766.55966,3249.97,7794.17,3494.12,1560.31,391.19,7385.24,5400.46,12757.46,21552.81,4041.03,7112.6,535.66,646.67,11034.8,1649.6469,9089.8,3075.66,989.3445,4008.1985,5250.85,1111.64,1010.02,33666.28,61839.91,96194.2,2399.63,20943.111,10541.79,15633.21,67349.73,49930.54,1292.19,6930.32,54254.35,4581.76
20170511,25125.55,3061.5002,5912,30250.98,1586.86,2296.37,10001.48,1775.387631,3271.11,7816.4,3524.96,1550.27,388.83,7386.63,5383.42,12711.06,21482.52,4004.17,7096.56,534.24,646.04,10861.4,1642.0186,9064.88,3076.37,987.6607,3999.1426,5231.08,1105.83,1012.81,33858.88,61598.78,95114.06,2394.44,20919.42,10584.59,15550.55,67537.62,49530.53,1295.37,6882.51,54114,4608.28
20170512,25156.34,3083.5132,5870.9,30188.15,1580.71,2286.02,9986.82,1775.866392,3255.29,7815.53,3507.39,1543.94,390.19,7435.39,5405.42,12770.41,21575.45,4008.34,7034.13,534.71,648.55,10897,1646.453,9123.41,3082.11,987.6607,3987.7678,5237.15,1099.75,1017.96,34435.53,61595.38,94996.35,2390.9,20896.611,10757,15537.88,68221.94,49426.08,1295.37,6882.51,54063.34,4608.28
20170515,25371.59,3090.229,5868.4,30322.12,1580,2290.65,10036.82,1778.647219,3264.21,7772.93,3496.83,1537.42,391.06,7454.37,5417.4,12807.04,21704.46,4023.65,7055.93,535.41,653.15,10957.8,1649.8438,9108.25,3133.62,991.1483,4002.5144,5243.6,1119.98,1020.51,34462.02,61795.32,95587.75,2402.32,20981.941,10870.24,15629.47,68474.19,49678.96,1303.99,6891.99,54052.18,4564.31
20170516,25335.94,3112.964,5882.2,30582.6,1584.23,2295.33,10031.49,1778.153141,3227.71,7791.07,3486.32,1546.35,391.13,7522.03,5406.1,12804.53,21787.9,4010.58,7015.52,535.76,657.13,10982.4,1653.0555,9127.61,3146.41,989.1262,4011.8723,5195.57,1112.95,1027.12,34078.47,61000.25,96161.5,2400.67,20979.75,10826.5,15543.33,68684.5,49459.62,1305.8,6940.48,54023.12,4582.07
20170517,25293.63,3104.4414,5821.2,30658.77,1575.82,2293.08,10013.67,1775.65155,3224.1,7826.53,3492.99,1548.29,384.95,7503.47,5317.89,12631.61,21283.72,3954.11,6894.84,529.06,657.13,10786.1,1628.366,9001.6,3119.18,968.9364,3940.552,5117.64,1104.3,1020.64,34146.49,60133.08,95724.95,2357.03,20606.93,10721.89,15273.68,67540.25,48747.95,1291.02,6947.36,54001.94,4593.72
20170518,25136.52,3090.139,5775.5,30434.79,1555.01,2286.82,9969.45,1767.172743,3221.66,7757.69,3467.96,1545.88,382.72,7436.42,5289.73,12590.06,21299.26,3906.04,6868.25,524.52,642.21,10684.9,1615.269,8938.37,3092.26,974.3963,3921.7356,5073.89,1076.8,1011.71,34528.85,59901.12,95147.34,2365.72,20663.02,10638.59,15277.2,61597.055,48322.24,1282.08,6938.1,54197.12,4576.86
20170519,25174.87,3090.6309,5768.9,30464.92,1559.73,2288.48,9947.62,1768.275717,3216.92,7767.62,3477.53,1549.64,385.95,7470.71,5324.4,12638.69,21567.52,3949.44,6930.76,526.92,652.22,10835.4,1629.2064,9022.51,3161.45,981.1759,3973.2612,5176.74,1087.75,1020.13,34835.8,60739.95,95147.34,2381.73,20804.84,10706.92,15458.46,62639.31,49067.47,1282.08,6938.1,54427.3,4576.86
20170522,25391.34,3075.6755,5811.2,30570.97,1567.65,2304.03,9997.26,1774.954115,3213.57,7806.57,3485.71,1557.73,385.02,7496.34,5322.88,12619.46,21318.58,3895.83,6928.28,527.85,652.57,10793.4,1629.212,9084.78,3193.58,988.0188,3976.1282,5178.02,1083.58,1016.96,34875.75,61024.86,96400.03,2394.02,20894.83,10710.48,15458.46,61673.492,48943.46,1297.33,6987.65,54517.06,4551.79
20170523,25403.15,3061.947,5802.8,30365.25,1565.22,2311.74,10007.84,1767.165256,3222.69,7812.14,3474.05,1564.69,386.85,7485.29,5348.16,12659.15,21415.74,3914.82,6949.3,528.17,649.84,10916.3,1641.7054,9061.76,3183.13,988.5875,4024.4482,5214.18,1096.83,1007.91,34730.94,60407.7,97717.48,2398.42,20937.91,10756.4,15476.94,62662.48,49042.52,1299.65,6936.37,54548.91,4546.03
20170524,25428.5,3064.076,5811.5,30301.64,1575.11,2317.34,10044.42,1771.010704,3231.24,7837.82,3490.89,1566.15,386.61,7514.9,5341.34,12642.87,21369.73,3902.71,6971.78,527.87,653.53,10907.4,1638.8899,9035.09,3204.3,988.2601,4034.2793,5213.97,1087.59,1010.73,34251.21,60812.49,98313.77,2404.39,21012.42,10757.92,15419.49,63257.36,49494.4,1299.05,6901.43,54308.67,4532.24
20170525,25630.78,3107.831,5828.8,30750.03,1578.42,2342.93,10108.49,1773.960258,3234.37,7871.65,3492.98,1569.41,386.44,7517.71,5337.16,12621.72,21291.72,3894.37,6971.76,527.46,653.53,10937.7,1638.8899,9035.09,3204.3,988.2601,4034.2793,5244.8,1083.52,1009.97,34349.11,61536.22,97712.94,2415.07,21082.951,10729,15410.73,63226.79,49410.92,1301.73,6871.72,54028.39,4516.84
20170526,25639.27,3110.0586,5792.1,31028.21,1569.42,2355.3,10101.95,1772.29936,3219.42,7867.49,3496.31,1569.27,386.11,7547.63,5336.64,12602.18,21210.57,3900.93,6973.83,528.03,645.87,10904.2,1635.773,9042.03,3209.58,988.2601,4037.7822,5226.58,1073.04,1016.24,34358.93,60907.75,97533.28,2415.82,21080.281,10757.22,15416.93,64085.414,49674.92,1301.73,6871.72,53996.14,4516.84
20170529,25701.63,3110.0586,5747.7,31109.28,1570.21,2352.97,10101.95,1764.887642,3214.55,7886.03,3482.77,1568.17,385.46,7547.63,5332.47,12628.95,20783.82,3893.48,6972.3,527.73,646.39,10884,1631.9146,9031.96,3184.45,983.0509,4031.5464,5226.48,1085.75,1012.9,34138.11,60859.28,97725.95,2415.82,21080.281,10757.22,15421.91,63760.94,49450.48,1295.82,6821.71,53944.22,4492.92
20170530,25701.63,3110.0586,5756,31159.4,1572.67,2343.68,10101.95,1765.338425,3204.79,7860.77,3482.4,1568.57,384.41,7526.51,5305.94,12598.68,20814.48,3890.84,6995.83,525.71,645.7,10876.9,1639.7365,9007.54,3160.27,987.6402,4020.9211,5279.8,1074.81,1006.15,34321.14,60344.58,97347.63,2412.91,21029.469,10717.77,15372.35,63962.266,49277.95,1295.82,6870.62,54158.04,4501.76
20170531,25660.65,3117.1777,5761.3,31145.8,1568.37,2347.38,10040.72,1765.872461,3210.82,7837.12,3485.66,1561.66,383.7,7519.95,5283.63,12615.06,20731.68,3888.32,6946.59,524.07,636.97,10880,1639.1093,9016.64,3123.54,995.6298,3996.9573,5289.98,1053.3,1002.38,34551.9,60092.07,97541.58,2411.8,21008.65,10678.15,15349.91,62711.473,48788.44,1295.82,6871.24,53562.57,4427.3
20170601,25809.22,3102.6233,5772.5,31137.59,1586.14,2344.61,10087.42,1763.112544,3235.96,7927.49,3498.05,1563.11,385.81,7543.77,5318.67,12664.92,20936.07,3897.29,7056.98,527.03,639.89,10881,1641.3223,9024.92,3147.52,999.5186,4040.4414,5313.59,1045.63,1006.08,34762.46,60181.96,97365.79,2430.06,21144.18,10695.73,15469.91,62288.52,49101.64,1294.46,6863.62,52840.68,4478.81
20170602,25924.05,3105.54,5821.1,31273.29,1612.2,2371.72,10152.53,1776.954669,3240.01,7907.66,3521.09,1567.6,388.06,7547.63,5343.41,12822.94,20928.24,3915.04,7044.84,526.74,637.77,10905.9,1646.6653,9043.96,3157.73,1011.2578,4059.588,5317.41,1046.02,1005.81,35150.44,60754.42,98867.9,2439.07,21206.29,10681.45,15442.75,62510.695,49317.38,1294.46,6863.62,52889.7,4478.81
20170605,25862.99,3091.656,5792.1,31309.49,1609.97,2368.62,10226.84,1787.954441,3238.31,8001.38,3521.09,1566.85,386.54,7525.76,5307.89,12822.94,20721.04,3900.35,7044.84,524.44,637.77,10884.7,1637.8966,9043.96,3157.73,1011.2578,4037.5613,5278.13,1044.34,1007.91,35150.44,60179.36,98191.97,2436.1,21184.04,10734.19,15409.78,62450.453,49592.49,1298.55,6964.83,52870.12,4484.46
20170606,25997.14,3102.126,5708.1,31190.56,1596.44,2368.62,10206.18,1791.007428,3235.75,7953.12,3516.89,1568.95,384.18,7524.95,5269.22,12690.12,20760.01,3878.26,6971.89,521.71,635.58,10879.7,1637.8966,8908.27,3171.6,1008.3445,4030.7056,5319.21,1041.23,1005.96,34926.99,60723.47,98331.54,2429.33,21136.23,10818.64,15464.56,62954.69,49218.62,1292.64,6933.28,52251.87,4460.3
20170607,25974.16,3140.325,5707.8,31271.28,1597.09,2360.14,10209.99,1785.922389,3230.49,8002.32,3503.02,1566.58,384.09,7478.62,5265.53,12672.49,20739.91,3906.81,6964.33,523.1,639.17,10871.7,1640.5422,8876.73,3182.12,1001.1328,4054.1885,5289.56,1034.31,1005.62,35021.75,60752.25,97616.52,2433.14,21173.69,10757.84,15372.14,63170.734,49274.97,1295.39,6946.42,52117.82,4454.14
20170608,26063.06,3150.3335,5714.8,31213.36,1590.41,2363.57,10225.78,1785.566568,3237.05,7958.63,3495.98,1570.28,384.96,7449.98,5264.24,12713.58,21042.41,3918.23,6990.71,523.55,632.56,10953.1,1643.769,8811.62,3173.63,998.106,4036.909,5240.37,1038.5,1006.22,35270.95,61312.68,97977.54,2433.79,21182.531,10749.39,15423.09,62755.574,49087.46,1290.99,6865.48,51958.52,4476.57
20170609,26030.29,3158.4004,5715.5,31262.06,1591.66,2381.69,10199.65,1788.891804,3254.19,7990.24,3485.4,1566.65,387.27,7527.33,5299.71,12815.72,21122.42,3946.42,7003.23,527.3,634.15,10978.3,1654.799,8845.85,3209.27,1004.8844,4076.7097,5298.94,1041.49,1008.16,35411.01,61181.57,98942.87,2431.77,21271.97,10753.51,15473.21,62210.56,49081.73,1290.99,6865.48,52216.93,4476.57
